City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
348,Lakes Entrance,-37.8811,147.981,55.17,69,85,11.34,AU,overcast clouds
349,Esmeralda,21.8525,-78.1169,76.3,81,4,6.26,CU,clear sky
350,Belyy Yar,53.6039,91.3903,64.85,82,40,11.18,RU,light intensity shower rain
351,Leer,53.2316,7.461,60.15,97,100,14.27,DE,light rain
352,Takoradi,4.8845,-1.7554,75.63,89,93,6.67,GH,overcast clouds
353,Puri,19.8,85.85,83.59,80,100,6.4,IN,overcast clouds
354,Taltal,-25.4,-70.4833,58.95,65,6,4.68,CL,clear sky
355,Miles City,46.4083,-105.8406,83.37,51,75,10.36,US,broken clouds
356,Dongli,23.5656,116.8194,84.18,79,75,4.47,CN,light rain
357,Alofi,-19.0595,-169.9187,78.69,57,75,14.97,NU,broken clouds
358,Hobbs,32.7026,-103.136,91.99,39,75,11.5,US,broken clouds
359,Santa Cruz,-17.8,-63.1667,74.66,78,1,11.5,BO,clear sky
360,Bud,39.447,-86.1758,81.48,81,69,6.71,US,broken clouds
361,Tazovskiy,67.4667,78.7,52.66,69,98,7.96,RU,overcast clouds
362,San Cristobal,7.7669,-72.225,73.58,96,41,3.27,VE,scattered clouds
363,Bay Roberts,47.5999,-53.2648,61.05,92,100,1.99,CA,moderate rain
364,Coquimbo,-29.9533,-71.3436,51.53,81,0,11.5,CL,clear sky
365,Lorengau,-2.0226,147.2712,83.66,75,100,9.95,PG,overcast clouds
366,Ust-Kuyga,70.0167,135.6,66.67,46,99,6.42,RU,overcast clouds
367,Sao Jose Da Coroa Grande,-8.8978,-35.1478,75.33,87,4,11.74,BR,clear sky
368,Teya,60.3778,92.6267,60.66,87,77,4.65,RU,broken clouds
369,Roald,62.5833,6.1333,54.75,93,75,8.05,NO,broken clouds
370,Lazaro Cardenas,17.9583,-102.2,80.89,78,83,3.85,MX,broken clouds
371,Lagoa,39.05,-27.9833,64.89,78,92,10.54,PT,overcast clouds
372,Njombe,-9.3333,34.7667,44.33,93,3,5.01,TZ,clear sky
373,Kahului,20.8947,-156.47,84.22,51,40,25.32,US,scattered clouds
374,Kijang,35.2442,129.2139,85.73,77,96,11.41,KR,light rain
375,College,64.8569,-147.8028,85.59,39,75,0.0,US,smoke
376,Isangel,-19.55,169.2667,82.51,78,75,5.75,VU,broken clouds
377,Kuching,1.55,110.3333,86.22,74,20,0.0,MY,few clouds
378,Bouloupari,-21.8667,166.05,91.31,61,84,5.5,NC,broken clouds
379,Atikokan,48.7555,-91.6216,65.68,64,37,7.94,CA,scattered clouds
380,Klaksvik,62.2266,-6.589,47.32,84,99,9.93,FO,overcast clouds
381,Talnakh,69.4865,88.3972,49.33,81,94,13.35,RU,overcast clouds
382,Broome,42.2506,-75.833,67.01,85,0,5.75,US,clear sky
383,North Branch,45.5113,-92.9802,77.07,87,26,6.17,US,scattered clouds
384,Ekibastuz,51.6667,75.3667,68.05,46,58,9.91,KZ,broken clouds
385,Ocampo,21.65,-101.5,64.8,56,0,18.88,MX,clear sky
386,Praskoveya,44.7444,44.2031,60.91,78,0,7.4,RU,clear sky
387,Viedma,-40.8135,-62.9967,48.18,47,2,19.89,AR,clear sky
388,Davila,18.4726,120.5763,87.78,73,35,4.32,PH,scattered clouds
389,Soyo,-6.1349,12.3689,68.85,87,27,6.98,AO,scattered clouds
390,Zhuravky,45.1294,35.2183,70.0,64,0,4.07,UA,clear sky
391,Sangar,63.9242,127.4739,56.28,99,100,3.87,RU,moderate rain
392,Treinta Y Tres,-33.2333,-54.3833,63.84,89,100,15.17,UY,light rain
393,Mozhga,56.4447,52.2276,62.38,87,0,3.87,RU,clear sky
394,Santa Clarita,34.3917,-118.5426,85.05,48,0,4.0,US,clear sky
395,Dumas,35.8656,-101.9732,78.53,69,0,3.44,US,clear sky
396,Yar-Sale,66.8333,70.8333,56.82,74,100,5.97,RU,overcast clouds
397,Benguela,-12.5763,13.4055,66.51,88,1,0.63,AO,clear sky
398,Kapoeta,4.7717,33.5903,76.41,65,100,1.61,SS,light rain
399,San Isidro,-12.1167,-77.05,60.01,87,100,6.91,PE,overcast clouds
400,Palu,-0.8917,119.8707,79.7,90,97,1.54,ID,overcast clouds
401,Tadine,-21.55,167.8833,79.86,66,83,8.59,NC,broken clouds
402,Los Llanos De Aridane,28.6585,-17.9182,65.95,72,100,17.27,ES,overcast clouds
403,Marawi,7.9986,124.2928,81.07,64,63,5.88,PH,broken clouds
404,Bubaque,11.2833,-15.8333,80.49,80,51,11.81,GW,broken clouds
405,Khash,28.2211,61.2158,76.42,28,97,12.82,IR,overcast clouds
406,Omsukchan,62.5333,155.8,85.6,42,30,10.36,RU,scattered clouds
407,Rioja,-29.4111,-66.8507,61.7,26,1,3.27,AR,clear sky
408,Xuchang,34.0167,113.8167,89.56,48,0,4.79,CN,clear sky
409,Machhlishahr,25.6833,82.4167,89.92,56,48,13.67,IN,scattered clouds
410,Nurota,40.5614,65.6886,71.82,31,0,3.94,UZ,clear sky
411,Lere,10.387,8.5726,68.61,94,94,3.31,NG,light rain
412,Barcelos,41.5388,-8.6151,77.85,53,0,9.1,PT,clear sky
413,Russell,32.3502,-85.1999,84.0,89,0,0.0,US,clear sky
414,Umm Lajj,25.0213,37.2685,83.82,44,45,3.62,SA,scattered clouds
415,Apatzingan,19.0833,-102.35,81.1,71,83,1.79,MX,broken clouds
416,Sao Felix Do Xingu,-6.6447,-51.995,76.3,57,69,0.98,BR,broken clouds
417,Sulangan,11.1373,123.7228,82.67,75,32,4.97,PH,scattered clouds
418,Patan,27.6667,85.3333,75.58,88,75,0.0,NP,broken clouds
419,Bongaree,-27.0797,153.1586,73.22,67,4,17.96,AU,clear sky
420,Novoagansk,61.9449,76.6625,66.65,49,15,5.03,RU,few clouds
421,Mackay,-21.15,149.2,70.68,53,0,4.59,AU,clear sky
422,Avera,33.194,-82.5271,80.65,78,15,6.13,US,few clouds
423,Buraydah,26.326,43.975,81.05,17,8,8.3,SA,clear sky
424,Chapais,49.7834,-74.8492,47.98,62,16,1.32,CA,few clouds
425,Nizwa,22.9333,57.5333,80.35,72,100,4.5,OM,light rain
426,Maltahohe,-24.8333,16.9833,50.32,36,0,4.61,NA,clear sky
427,Dauriya,49.9333,116.8667,75.83,39,63,12.88,RU,broken clouds
428,Isiolo,0.3546,37.5822,65.17,67,72,8.1,KE,broken clouds
429,Shimoda,34.6667,138.95,82.11,84,100,6.96,JP,overcast clouds
430,Kamenka,51.3223,42.7678,58.87,68,3,6.06,RU,clear sky
431,Riyadh,24.6877,46.7219,86.14,15,100,10.8,SA,overcast clouds
432,Castres,43.5833,2.1667,66.42,77,0,11.5,FR,clear sky
433,Nuevitas,21.5453,-77.2644,79.07,80,8,9.48,CU,clear sky
434,Henties Bay,-22.116,14.2845,56.17,82,0,7.87,NA,clear sky
435,Pacifica,37.6138,-122.4869,71.71,83,40,12.66,US,scattered clouds
436,Kudahuvadhoo,2.6708,72.8944,81.37,79,100,4.47,MV,moderate rain
437,Usinsk,65.9939,57.5281,66.85,79,51,9.22,RU,light rain
438,Medvezhyegorsk,62.9167,34.4667,57.45,79,100,4.43,RU,overcast clouds
439,Adre,13.4667,22.2,80.6,51,12,6.91,TD,few clouds
440,Vila Do Maio,15.1333,-23.2167,75.99,86,100,14.36,CV,overcast clouds
441,Berlevag,70.8578,29.0864,55.4,71,100,17.27,NO,overcast clouds
442,Magadan,59.5667,150.8,60.22,80,10,8.68,RU,clear sky
443,Nuristan,35.3,70.8333,53.22,87,92,0.96,AF,overcast clouds
444,Coihaique,-45.5752,-72.0662,29.01,100,40,3.44,CL,scattered clouds
445,Pisco,-13.7,-76.2167,59.05,88,7,4.61,PE,mist
446,Porto Santo,33.072,-16.3415,68.38,68,75,8.05,PT,broken clouds
447,Port Macquarie,-31.4333,152.9167,63.9,86,100,16.67,AU,overcast clouds
448,Nguru,12.8791,10.4526,86.38,49,53,11.95,NG,broken clouds
449,Saint-Leu,-21.15,55.2833,67.32,70,12,10.22,RE,few clouds
450,Brasilia,-15.7797,-47.9297,58.12,67,0,2.3,BR,clear sky
451,Vizinga,61.0749,50.1031,65.55,89,89,2.28,RU,overcast clouds
452,Narvik,68.4384,17.4272,52.38,84,56,2.62,NO,broken clouds
453,Tecoanapa,16.5167,-98.75,81.97,73,100,3.53,MX,overcast clouds
454,Tiarei,-17.5333,-149.3333,82.42,74,22,9.8,PF,light rain
455,San Ramon,37.7799,-121.978,72.52,69,0,18.41,US,clear sky
456,Sovetskaya Gavan,48.9723,140.2878,71.04,72,24,10.36,RU,few clouds
457,Isla Vista,34.4133,-119.861,78.78,64,0,6.91,US,clear sky
458,Estelle,29.8458,-90.1067,84.2,77,75,0.0,US,broken clouds
459,Turan,16.0678,108.2208,93.18,55,20,2.3,VN,few clouds
460,Hammerfest,70.6634,23.6821,50.45,93,100,9.22,NO,overcast clouds
461,Morgan City,29.6994,-91.2068,80.01,84,89,4.59,US,overcast clouds
462,Sonkovo,57.7782,37.1571,62.24,96,100,7.16,RU,light rain
463,Gore,-46.1028,168.9436,47.48,66,100,4.5,NZ,overcast clouds
464,Dongkan,33.9997,119.8308,86.58,64,8,11.45,CN,clear sky
465,Pilikwe,-22.799,27.1938,55.02,51,0,2.84,BW,clear sky
466,Springdale,36.1867,-94.1288,89.73,59,0,6.91,US,clear sky
467,Pangody,65.85,74.4859,57.33,69,100,3.65,RU,overcast clouds
468,Emba,48.8264,58.1442,59.68,74,100,6.11,KZ,overcast clouds
469,Myrtle Beach,33.6891,-78.8867,83.34,85,0,8.05,US,clear sky
470,Ust-Tarka,55.5672,75.705,62.46,92,64,3.49,RU,broken clouds
471,Storsteinnes,69.2408,19.2344,52.38,79,86,2.48,NO,overcast clouds
472,San Pedro Buenavista,16.0833,-93.1167,70.39,96,100,2.46,MX,overcast clouds
473,Kautokeino,69.0125,23.0412,48.94,83,91,7.72,NO,overcast clouds
474,Road Town,18.4167,-64.6167,77.09,79,22,17.81,VG,few clouds
475,Nouadhibou,20.931,-17.0347,69.82,77,0,26.64,MR,clear sky
476,Cape Girardeau,37.3834,-89.7168,85.59,68,39,4.5,US,scattered clouds
477,Yerbogachen,61.2767,108.0108,68.31,49,0,7.36,RU,clear sky
478,Atar,20.5169,-13.0499,95.59,15,59,3.18,MR,broken clouds
479,Havelock,34.8791,-76.9013,82.94,90,100,7.0,US,overcast clouds
480,Grand-Santi,4.25,-54.3833,71.74,99,100,2.35,GF,overcast clouds
481,Harper,4.375,-7.7169,75.7,84,87,8.01,LR,overcast clouds
482,Narsaq,60.9167,-46.05,46.62,89,100,2.82,GL,light rain
483,Buinsk,54.95,48.2833,64.4,90,1,3.85,RU,clear sky
484,Kuznechnoye,61.12,29.8686,54.43,85,100,4.38,RU,overcast clouds
485,Kaeo,-35.1,173.7833,61.32,97,100,9.73,NZ,moderate rain
486,Bambanglipuro,-7.95,110.2833,81.12,72,16,9.75,ID,few clouds
487,Kenai,60.5544,-151.2583,65.03,79,40,9.22,US,scattered clouds
488,Cururupu,-1.8283,-44.8683,72.32,97,53,2.48,BR,broken clouds
489,Changping,40.2186,116.2197,87.44,22,0,4.76,CN,clear sky
490,Jiuquan,39.7432,98.5174,73.6,23,5,7.81,CN,clear sky
491,Gondanglegi,-7.7479,112.0132,80.1,68,30,12.97,ID,scattered clouds
492,Pustoshka,56.3355,29.369,55.72,99,100,7.18,RU,light rain
493,Kaduna,10.5222,7.4383,70.57,91,14,3.44,NG,few clouds
494,Dakar,14.6937,-17.4441,81.48,86,89,14.92,SN,overcast clouds
495,Antequera,37.0194,-4.5612,69.94,55,0,2.71,ES,clear sky
496,Ixtapa,20.7,-105.2,83.23,83,75,0.0,MX,broken clouds
497,Nicoya,10.1483,-85.452,75.02,92,100,3.09,CR,overcast clouds
498,Roma,43.2128,-75.4557,66.34,83,0,4.61,US,clear sky
499,Jashpurnagar,22.9,84.15,76.24,82,97,7.61,IN,overcast clouds
500,Cayenne,4.9333,-52.3333,81.09,1,0,3.44,GF,clear sky
501,Vila Velha,-20.3297,-40.2925,71.55,89,20,4.61,BR,few clouds
502,Clyde River,70.4692,-68.5914,46.63,76,40,3.44,CA,scattered clouds
503,Hami,42.8,93.45,82.49,21,0,10.92,CN,clear sky
504,Minot,48.2325,-101.2963,78.91,73,0,5.75,US,clear sky
505,Tukrah,32.5341,20.5791,77.79,85,0,5.86,LY,clear sky
506,Cabedelo,-6.9811,-34.8339,74.07,87,64,12.71,BR,heavy intensity rain
507,Monterey,36.2505,-121.2516,74.17,2,0,12.97,US,clear sky
508,Kutum,14.2,24.6667,80.13,42,43,6.78,SD,scattered clouds
509,Ternate,0.8,127.4,79.57,85,96,7.85,ID,heavy intensity rain
510,Teahupoo,-17.8333,-149.2667,76.96,76,2,10.31,PF,light rain
511,Port Augusta,-32.5,137.7667,58.71,55,20,14.2,AU,few clouds
512,Yeppoon,-23.1333,150.7333,67.78,55,0,9.8,AU,clear sky
513,Tautira,-17.7333,-149.15,77.77,75,3,10.83,PF,light rain
514,Verkhnevilyuysk,63.4453,120.3167,64.51,68,100,4.27,RU,overcast clouds
515,Dwarka,22.2394,68.9678,82.69,86,75,19.6,IN,broken clouds
516,Kerman,30.2832,57.0788,76.86,23,0,13.8,IR,clear sky
517,Pacific Grove,36.6177,-121.9166,73.02,85,40,9.22,US,scattered clouds
518,Felipe Carrillo Puerto,19.5833,-88.05,76.82,89,6,3.6,MX,clear sky
519,Kampong Cham,11.9934,105.4635,84.69,73,100,6.13,KH,overcast clouds
520,Gomel,52.4345,30.9754,61.83,88,100,11.18,BY,overcast clouds
521,Nabire,-3.3667,135.4833,77.88,89,100,2.64,ID,overcast clouds
522,Lop Buri,14.7981,100.654,88.02,70,100,4.85,TH,heavy intensity rain
523,Novita,4.9551,-76.6053,74.86,98,80,1.95,CO,broken clouds
524,Vostok,46.4856,135.8833,84.27,53,77,2.26,RU,broken clouds
525,Ketchikan,55.3422,-131.6461,68.47,56,100,12.66,US,overcast clouds
526,Salta,-24.7859,-65.4117,46.99,81,0,8.05,AR,clear sky
527,Wuhu,31.3366,118.3755,88.12,70,34,10.09,CN,scattered clouds
528,Mombetsu,44.3525,143.3525,68.02,88,20,4.61,JP,few clouds
529,Tabuk,17.4189,121.4443,83.64,78,94,5.39,PH,overcast clouds
530,Bilibino,68.0546,166.4372,52.93,69,91,5.75,RU,overcast clouds
531,Preobrazheniye,42.9019,133.9064,68.38,84,98,5.32,RU,overcast clouds
532,Parana,-31.732,-60.5238,61.56,91,0,6.6,AR,clear sky
533,Nuuk,64.1835,-51.7216,47.01,93,75,4.61,GL,broken clouds
534,Mahon,39.8885,4.2658,73.96,78,0,12.66,ES,clear sky
535,Sao Paulo De Olivenca,-3.3783,-68.8725,72.5,97,56,1.32,BR,broken clouds
536,Novyy Urengoy,66.0833,76.6333,58.95,63,38,6.85,RU,scattered clouds
537,Tutoia,-2.7619,-42.2744,79.74,81,99,11.52,BR,overcast clouds
538,Werda,-25.2667,23.2833,52.38,26,0,5.06,BW,clear sky
539,Barraute,48.4335,-77.6328,55.67,64,59,1.81,CA,broken clouds
540,Sept-Iles,50.2001,-66.3821,57.2,69,20,4.61,CA,few clouds
541,Segou,13.4317,-6.2157,83.79,59,100,7.99,ML,overcast clouds
542,Sao Joao Da Barra,-21.6403,-41.0511,71.1,86,0,18.28,BR,clear sky
543,Mopipi,-21.1833,24.8833,55.81,51,0,7.38,BW,clear sky
544,Donskoye,45.4552,41.9741,64.53,58,0,11.48,RU,clear sky
545,Ankang,32.68,109.0172,87.69,50,0,2.71,CN,clear sky
546,Qandala,11.472,49.8728,85.86,52,81,16.58,SO,broken clouds
547,Balakhta,55.38,91.6,58.08,94,94,4.74,RU,light rain
548,Grimshaw,56.1834,-117.6027,69.42,52,75,11.5,CA,light rain
549,Deep River,46.1001,-77.4995,64.15,71,0,4.05,CA,clear sky
550,Gulmarg,34.049,74.3921,59.0,89,100,1.99,IN,overcast clouds
551,Zeya,53.75,127.2667,72.57,75,99,10.96,RU,light rain
552,Vysokogornyy,50.1167,139.15,86.07,47,54,8.37,RU,broken clouds
553,Vanimo,-2.6741,141.3028,84.54,71,90,5.5,PG,overcast clouds
554,Castro Daire,40.8984,-7.9338,63.72,54,0,7.43,PT,clear sky
555,Martapura,-3.4167,114.85,82.49,78,40,4.61,ID,scattered clouds
556,Sorong,-0.8833,131.25,76.91,90,100,11.16,ID,overcast clouds
557,Praia Da Vitoria,38.7333,-27.0667,65.75,88,75,6.69,PT,broken clouds
558,Calabozo,8.9242,-67.4293,74.25,94,100,3.69,VE,overcast clouds
559,Dharangaon,21.0167,75.2667,80.56,81,100,4.41,IN,overcast clouds
560,Shingu,33.7333,135.9833,80.19,77,67,5.23,JP,broken clouds
561,Sergeyevka,53.88,67.4158,54.84,87,74,4.14,KZ,broken clouds
562,Mutsu,41.2894,141.2169,66.22,100,75,8.05,JP,light intensity drizzle
563,Karasjok,69.4719,25.5112,51.73,82,71,6.17,NO,broken clouds
564,Tessalit,20.1986,1.0114,91.04,25,74,8.1,ML,broken clouds
565,Inongo,-1.95,18.2667,70.03,68,69,2.28,CD,broken clouds
566,Xining,36.6167,101.7667,75.79,41,5,2.13,CN,clear sky
567,Mandera,3.9366,41.867,76.17,65,63,17.02,KE,broken clouds
568,Isiro,2.7739,27.616,64.53,93,29,1.36,CD,scattered clouds
569,Gornopravdinsk,60.05,69.9,62.13,60,100,3.42,RU,overcast clouds
570,Bereda,43.2686,-7.5406,58.57,100,21,6.87,ES,few clouds
571,Sembe,1.6481,14.5806,70.23,85,78,1.52,CG,broken clouds
572,Mae Sai,20.4335,99.8762,79.3,85,100,1.07,TH,overcast clouds
573,Bundaberg,-24.85,152.35,70.21,64,1,3.0,AU,clear sky
574,Kaniama,-7.5667,24.1833,62.78,45,66,4.92,CD,broken clouds
575,Vestmannaeyjar,63.4427,-20.2734,53.11,96,100,21.3,IS,overcast clouds
576,Devonport,-41.1667,146.35,54.01,82,62,9.24,AU,broken clouds
577,Cuamba,-14.8031,36.5372,65.03,66,99,1.54,MZ,overcast clouds
578,Sabang,5.8933,95.3214,82.85,74,96,8.79,ID,overcast clouds
579,Tshela,-4.9833,12.9333,62.69,99,46,1.97,CD,scattered clouds
580,Gorontalo,0.5412,123.0595,84.69,67,97,3.56,ID,overcast clouds
581,Menongue,-14.6585,17.691,49.24,61,2,4.85,AO,clear sky
582,Buala,-8.145,159.5921,82.15,79,90,11.05,SB,light rain
583,Spearfish,44.4908,-103.8594,71.89,83,0,5.75,US,clear sky
584,Elat,29.5581,34.9482,80.44,34,0,8.05,IL,clear sky
585,Gravdal,68.1214,13.5031,51.42,75,100,11.3,NO,light rain
586,Boende,-0.2167,20.8667,72.84,82,98,1.61,CD,overcast clouds
587,Lakeside,30.13,-81.7682,84.97,77,0,10.36,US,clear sky
588,Maunabo,18.0072,-65.8993,79.29,87,81,9.31,PR,broken clouds
589,Lanivtsi,49.8633,26.0908,52.81,95,100,6.73,UA,overcast clouds
590,Sobolevo,54.4299,31.8996,59.11,96,95,9.69,RU,overcast clouds
591,Sunset,25.7059,-80.3523,84.99,86,0,1.01,US,clear sky
592,Chaiya,9.3862,99.1986,80.58,78,74,8.34,TH,broken clouds
593,Velykoploske,47.0125,29.6717,62.94,78,2,15.66,UA,clear sky
594,Marsa Matruh,31.3525,27.2453,75.22,71,0,9.04,EG,clear sky
595,Sioux Lookout,50.1001,-91.917,66.27,72,100,3.44,CA,overcast clouds
596,Cherskiy,68.75,161.3,56.46,48,96,8.32,RU,overcast clouds
597,Balakovo,52.0278,47.8007,61.09,72,1,4.27,RU,clear sky
598,Vostochnyy,55.8167,37.8667,69.98,92,100,5.55,RU,light rain
599,Shubarshi,48.5872,57.1869,60.78,71,56,8.1,KZ,broken clouds
600,Nantucket,41.2835,-70.0995,69.85,87,0,4.61,US,clear sky
601,Ndende,-2.4008,11.3581,71.33,81,98,3.76,GA,overcast clouds
602,Gat,31.61,34.7642,74.08,100,3,4.25,IL,clear sky
603,Walvis Bay,-22.9575,14.5053,52.09,81,0,2.3,NA,clear sky
604,Chatellerault,46.8,0.5333,61.52,1,4,6.29,FR,clear sky
605,Joshimath,30.5667,79.5667,73.78,88,92,2.53,IN,overcast clouds
606,Njinikom,6.2333,10.2833,60.6,95,69,2.73,CM,broken clouds
607,Taoudenni,22.6783,-3.9836,97.66,16,24,9.19,ML,few clouds
608,Sinazongwe,-17.2614,27.4618,60.96,58,0,4.7,ZM,clear sky
609,Loviisa,60.4566,26.2251,54.14,92,2,4.88,FI,clear sky
610,Pemberton,50.3164,-122.8027,70.41,67,84,4.88,CA,broken clouds
611,Strezhevoy,60.7333,77.5889,65.25,56,71,4.9,RU,broken clouds
612,Bilma,18.6853,12.9164,87.35,16,0,12.5,NE,clear sky
613,Itarema,-2.9248,-39.9167,77.94,80,33,13.13,BR,scattered clouds
614,Yaan,7.3833,8.5667,72.86,89,92,3.71,NG,light rain
615,Gazanjyk,39.2446,55.5154,71.4,35,0,2.8,TM,clear sky
616,Hwange,-18.3693,26.5019,56.1,46,2,3.02,ZW,clear sky
617,Oussouye,12.485,-16.5469,79.03,84,5,7.2,SN,clear sky
618,Solton,52.8429,86.4787,57.49,97,100,7.18,RU,light rain
619,Zunyi,27.6867,106.9072,80.01,71,18,4.27,CN,few clouds
620,Meadow Lake,34.8014,-106.5436,82.33,35,88,2.75,US,overcast clouds
621,Mezen,65.8522,44.24,61.52,74,100,5.37,RU,overcast clouds
622,Huarmey,-10.0681,-78.1522,62.19,84,72,6.93,PE,broken clouds
623,Betare Oya,5.6,14.0833,64.83,94,80,0.89,CM,broken clouds
624,Kieta,-6.2167,155.6333,85.66,65,100,8.12,PG,overcast clouds
625,Winnemucca,40.973,-117.7357,87.85,18,0,16.11,US,clear sky
626,Biak,-0.9131,122.8766,78.39,78,100,3.38,ID,overcast clouds
627,Mantua,45.1667,10.7833,74.44,83,1,1.01,IT,clear sky
628,Lavrentiya,65.5833,-171.0,50.2,83,100,5.17,RU,overcast clouds
629,Saquena,-4.6667,-73.5167,71.31,99,49,1.32,PE,scattered clouds
630,Sisimiut,66.9395,-53.6735,41.52,95,100,6.64,GL,light rain
631,Stromness,58.965,-3.296,49.96,85,8,8.01,GB,clear sky
632,Nelson Bay,-32.7167,152.15,64.99,87,100,13.0,AU,overcast clouds
633,Ulaangom,49.9811,92.0667,67.89,42,30,4.63,MN,scattered clouds
634,Yarada,17.65,83.2667,83.5,73,98,4.03,IN,overcast clouds
635,Calbuco,-41.768,-73.1273,40.21,89,100,11.95,CL,light rain
636,Amapa,1.0,-52.0,70.59,99,20,2.19,BR,few clouds
637,Chumikan,54.7183,135.315,70.3,74,50,9.35,RU,scattered clouds
638,Derzhavinsk,51.1,66.3167,59.86,72,100,13.22,KZ,overcast clouds
639,Te Anau,-45.4167,167.7167,40.46,83,100,0.34,NZ,overcast clouds
640,Hanna,51.6334,-111.9018,62.85,77,95,5.99,CA,overcast clouds
641,Curup,-3.4667,102.5333,78.44,69,65,1.77,ID,broken clouds
642,Antofagasta,-23.65,-70.4,54.68,73,58,9.53,CL,broken clouds
643,Nizhniy Kuranakh,58.8353,125.4869,70.3,88,100,9.95,RU,light rain
644,Broadstairs,51.3591,1.4394,64.76,75,80,7.0,GB,broken clouds
645,Porechye-Rybnoye,57.098,39.3835,63.59,92,100,6.64,RU,overcast clouds
646,Manbij,36.5281,37.9549,72.9,67,42,17.02,SY,scattered clouds
647,Algiers,36.7525,3.042,76.82,78,40,6.91,DZ,scattered clouds
648,Misratah,32.3754,15.0925,80.42,72,0,5.12,LY,clear sky
649,Atbasar,51.8,68.3333,57.79,76,100,12.53,KZ,overcast clouds
650,Antalaha,-14.9003,50.2788,68.32,88,73,9.31,MG,light rain
651,Salalah,17.0151,54.0924,77.09,100,100,3.44,OM,light intensity drizzle
652,Youghal,51.95,-7.8506,59.09,100,98,9.98,IE,overcast clouds
653,Pinega,64.7001,43.3936,61.92,69,97,4.76,RU,overcast clouds
654,Okato,-39.2,173.8833,59.18,78,100,10.0,NZ,overcast clouds
655,Urucui,-7.2294,-44.5561,79.3,49,1,9.37,BR,clear sky
656,Malanje,-9.5402,16.341,60.26,40,49,3.09,AO,scattered clouds
657,Ladybrand,-29.1945,27.4574,37.94,45,0,2.17,ZA,clear sky
658,Peace River,56.2501,-117.286,71.91,52,75,11.5,CA,broken clouds
659,Kapiri Mposhi,-13.9652,28.6809,48.74,85,4,4.88,ZM,clear sky
660,Fort Saint James,54.4333,-124.25,64.54,77,56,4.74,CA,broken clouds
661,Jesenik,50.2294,17.2046,54.99,65,100,5.01,CZ,overcast clouds
662,Windhoek,-22.5594,17.0832,49.42,45,0,2.93,NA,clear sky
663,Formosa Do Rio Preto,-11.0483,-45.1931,67.1,42,0,2.51,BR,clear sky
664,Flin Flon,54.7682,-101.865,63.82,54,35,5.91,CA,scattered clouds
665,Zhangye,38.9342,100.4517,77.97,23,2,15.32,CN,clear sky
666,Uchiza,-8.4592,-76.4633,72.03,76,36,2.77,PE,scattered clouds
667,Wau,7.7029,27.9953,71.22,85,81,4.81,SS,broken clouds
668,Nisia Floresta,-6.0911,-35.2086,75.58,94,46,7.43,BR,scattered clouds
669,Andijon,40.7821,72.3442,79.88,20,3,5.84,UZ,clear sky
670,Abu Samrah,35.3029,37.1841,71.51,65,0,14.27,SY,clear sky
671,Porbandar,21.6422,69.6093,82.62,86,98,21.34,IN,moderate rain
672,Aksarka,66.5606,67.7975,62.55,73,21,5.17,RU,few clouds
673,Kotma,23.2,81.9667,80.37,78,96,8.72,IN,overcast clouds
674,Wembley,-31.9333,115.8,56.19,81,0,10.36,AU,clear sky
675,Catamarca,-28.4696,-65.7852,60.78,38,26,8.01,AR,scattered clouds
676,Adzope,6.1069,-3.8619,71.4,99,100,1.81,CI,overcast clouds
677,Katsuura,35.1333,140.3,76.55,82,93,13.82,JP,overcast clouds
678,Shymkent,42.3,69.6,72.19,31,0,6.71,KZ,clear sky
679,Shatrovo,56.5167,64.6333,57.54,91,97,8.7,RU,overcast clouds
680,Naryan-Mar,67.6713,53.087,64.04,75,8,12.8,RU,clear sky
681,Manyana,-23.4,21.7167,52.09,48,0,5.59,BW,clear sky
